"Project_name","SiteID","sys_sample_code","chemical_name","sample_date","cas_rn","fraction","result_value","result_unit","method_detection_limit","detection_limit_unit","quantitation_limit","lab_qualifiers","validator_qualifiers","interpreted_qualifiers"
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-07102018-W","Magnesium",2018-07-10 14:50:00,"7439-95-4","T",5000,"ug/l",29,"ug/l",1000,"","A",""
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-07102018-W","Nickel",2018-07-10 14:50:00,"7440-02-0","T",0.97,"ug/l",0.26,"ug/l",1,"J","J","estimated value due to lab error"
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-07102018-W","Nitrate+Nitrite as Nitrogen",2018-07-10 14:50:00,"NO3NO2N","T",0.114,"mg/l",7e-04,"mg/l",0.002,"","A",""
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-07102018-W","Nitrogen",2018-07-10 14:50:00,"KN","T",0.55,"mg/l",NA,"mg/l",0.2,"","A",""
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-07102018-W","Nitrogen, ammonia (As N)",2018-07-10 14:50:00,"7664-41-7","T",0.0227,"mg/l",8e-04,"mg/l",0.005,"","R","Equipment Blank error"
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-07102018-W","NITROGEN, KJELDAHL, TOTAL",2018-07-10 14:50:00,"KN","T",0.43,"mg/l",0.08,"mg/l",0.2,"","A",""
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-07102018-W","NITROGEN, NITRATE (AS N)",2018-07-10 14:50:00,"14797-55-8","T",0.114,"mg/l",NA,"mg/l",0.01,"","A",""
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-07102018-W","NITROGEN, NITRITE",2018-07-10 14:50:00,"14797-65-0","T",NA,"mg/l",0.007,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected"
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-07102018-W","PHOSPHORUS, TOTAL (AS P)",2018-07-10 14:50:00,"7723-14-0","T",0.071,"mg/l",0.002,"mg/l",0.005,"","A",""
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-07102018-W","Silver",2018-07-10 14:50:00,"7440-22-4","T",NA,"ug/l",0.039,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-07102018-W","TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",2018-07-10 14:50:00,"TDS","T",172,"mg/l",4,"mg/l",10,"","A",""
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-07102018-W","TURBIDITY",2018-07-10 14:50:00,"TURB","T",6.08,"ntu",0.06,"ntu",0.1,"","A",""
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-07102018-W","Zinc",2018-07-10 14:50:00,"7440-66-6","T",NA,"ug/l",2.5,"ug/l",5,"U","U","Analyte was analyzed for but not detected"
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-07242018-WS","ALKALINITY, TOTAL (AS CaCO3)",2018-07-24 15:15:00,"ALK","T",45.6,"mg/l",1,"mg/l",2,"","A",""
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-07242018-WS","Aluminum",2018-07-24 15:15:00,"7429-90-5","T",1100,"ug/l",23,"ug/l",100,"","A",""
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-07242018-WS","Arsenic",2018-07-24 15:15:00,"7440-38-2","T",1.1,"ug/l",0.39,"ug/l",1,"","A",""
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-07242018-WS","Cadmium",2018-07-24 15:15:00,"7440-43-9","T",NA,"ug/l",0.064,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-07242018-WS","Calcium",2018-07-24 15:15:00,"7440-70-2","T",18400,"ug/l",110,"ug/l",1000,"E","J","estimated value due to lab error"
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-07242018-WS","CHLORIDE (AS CL)",2018-07-24 15:15:00,"16887-00-6","T",27.8,"mg/l",0.2,"mg/l",2,"","A",""
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-07242018-WS","Chlorophyll A",2018-07-24 15:15:00,"479-61-8","T",5.1,"ug/l",NA,"ug/l",0.32,"","A",""
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-07242018-WS","Copper",2018-07-24 15:15:00,"7440-50-8","T",3.3,"ug/l",0.66,"ug/l",1,"","A",""
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-07242018-WS","HARDNESS (AS CACO3)",2018-07-24 15:15:00,"HARD","T",62.3,"mg/l",NA,"mg/l",6.62,"","A",""
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-07242018-WS","Iron",2018-07-24 15:15:00,"7439-89-6","T",1680,"ug/l",13,"ug/l",100,"","A",""
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-07242018-WS","Lead",2018-07-24 15:15:00,"7439-92-1","T",1.6,"ug/l",0.067,"ug/l",1,"","A",""
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-07242018-WS","Magnesium",2018-07-24 15:15:00,"7439-95-4","T",3960,"ug/l",29,"ug/l",1000,"E","J","estimated value due to lab error"
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-07242018-WS","Nickel",2018-07-24 15:15:00,"7440-02-0","T",2.4,"ug/l",0.26,"ug/l",1,"","A",""
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-07242018-WS","Nitrate+Nitrite as Nitrogen",2018-07-24 15:15:00,"NO3NO2N","T",0.215,"mg/l",7e-04,"mg/l",0.002,"","A",""
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-07242018-WS","Nitrogen",2018-07-24 15:15:00,"KN","T",0.95,"mg/l",NA,"mg/l",0.2,"","A",""
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-07242018-WS","Nitrogen, ammonia (As N)",2018-07-24 15:15:00,"7664-41-7","T",0.02,"mg/l",8e-04,"mg/l",0.005,"","R","Precision error"
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-07242018-WS","NITROGEN, KJELDAHL, TOTAL",2018-07-24 15:15:00,"KN","T",0.73,"mg/l",0.08,"mg/l",0.2,"","A",""
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-07242018-WS","NITROGEN, NITRATE (AS N)",2018-07-24 15:15:00,"14797-55-8","T",0.215,"mg/l",NA,"mg/l",0.01,"","A",""
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-07242018-WS","NITROGEN, NITRITE",2018-07-24 15:15:00,"14797-65-0","T",NA,"mg/l",0.007,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected"
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-07242018-WS","PHOSPHORUS, TOTAL (AS P)",2018-07-24 15:15:00,"7723-14-0","T",0.0728,"mg/l",0.002,"mg/l",0.005,"","A",""
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-07242018-WS","Silver",2018-07-24 15:15:00,"7440-22-4","T",NA,"ug/l",0.039,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-07242018-WS","TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",2018-07-24 15:15:00,"TDS","T",127,"mg/l",4,"mg/l",10,"","A",""
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-07242018-WS","TURBIDITY",2018-07-24 15:15:00,"TURB","T",18.6,"ntu",0.06,"ntu",0.1,"","A",""
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-07242018-WS","Zinc",2018-07-24 15:15:00,"7440-66-6","T",7.8,"ug/l",2.5,"ug/l",5,"","A",""
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-08152018-W","ALKALINITY, TOTAL (AS CaCO3)",2018-08-15 14:50:00,"ALK","T",44,"mg/l",1,"mg/l",2,"","A",""
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-08152018-W","Aluminum",2018-08-15 14:50:00,"7429-90-5","T",499,"ug/l",23,"ug/l",100,"","A",""
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-08152018-W","Arsenic",2018-08-15 14:50:00,"7440-38-2","T",1,"ug/l",0.39,"ug/l",1,"","A",""
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-08152018-W","Cadmium",2018-08-15 14:50:00,"7440-43-9","T",0.56,"ug/l",0.064,"ug/l",1,"J","J","estimated value due to lab error"
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-08152018-W","Calcium",2018-08-15 14:50:00,"7440-70-2","T",16000,"ug/l",110,"ug/l",1000,"","A",""
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-08152018-W","CHLORIDE (AS CL)",2018-08-15 14:50:00,"16887-00-6","T",23.7,"mg/l",0.2,"mg/l",2,"","A",""
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-08152018-W","Chlorophyll A",2018-08-15 14:50:00,"479-61-8","T",6.73,"ug/l",NA,"ug/l",0.64,"","A",""
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-08152018-W","Copper",2018-08-15 14:50:00,"7440-50-8","T",2.9,"ug/l",0.66,"ug/l",1,"","A",""
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-08152018-W","HARDNESS (AS CACO3)",2018-08-15 14:50:00,"HARD","T",53,"mg/l",NA,"mg/l",6.62,"","A",""
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-08152018-W","Iron",2018-08-15 14:50:00,"7439-89-6","T",1050,"ug/l",13,"ug/l",100,"","A",""
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-08152018-W","Lead",2018-08-15 14:50:00,"7439-92-1","T",1.8,"ug/l",0.067,"ug/l",1,"","A",""
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-08152018-W","Magnesium",2018-08-15 14:50:00,"7439-95-4","T",3150,"ug/l",29,"ug/l",1000,"","A",""
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-08152018-W","Nickel",2018-08-15 14:50:00,"7440-02-0","T",1.9,"ug/l",0.26,"ug/l",1,"","A",""
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-08152018-W","Nitrate+Nitrite as Nitrogen",2018-08-15 14:50:00,"NO3NO2N","T",0.16,"mg/l",7e-04,"mg/l",0.002,"","A",""
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-08152018-W","Nitrogen",2018-08-15 14:50:00,"KN","T",0.75,"mg/l",NA,"mg/l",0.1,"","A",""
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-08152018-W","Nitrogen, ammonia (As N)",2018-08-15 14:50:00,"7664-41-7","T",0.0151,"mg/l",8e-04,"mg/l",0.005,"","A",""
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-08152018-W","NITROGEN, KJELDAHL, TOTAL",2018-08-15 14:50:00,"KN","T",0.59,"mg/l",0.08,"mg/l",0.1,"","A",""
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-08152018-W","NITROGEN, NITRATE (AS N)",2018-08-15 14:50:00,"14797-55-8","T",0.16,"mg/l",NA,"mg/l",0.01,"","A",""
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-08152018-W","NITROGEN, NITRITE",2018-08-15 14:50:00,"14797-65-0","T",NA,"mg/l",0.007,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected"
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-08152018-W","PHOSPHORUS, TOTAL (AS P)",2018-08-15 14:50:00,"7723-14-0","T",0.0724,"mg/l",0.002,"mg/l",0.005,"","A",""
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-08152018-W","Silver",2018-08-15 14:50:00,"7440-22-4","T",NA,"ug/l",0.039,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-08152018-W","TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",2018-08-15 14:50:00,"TDS","T",111,"mg/l",4,"mg/l",10,"","A",""
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-08152018-W","TURBIDITY",2018-08-15 14:50:00,"TURB","T",9.84,"ntu",0.06,"ntu",0.1,"","A",""
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-08152018-W","Zinc",2018-08-15 14:50:00,"7440-66-6","T",11.3,"ug/l",2.5,"ug/l",5,"","A",""
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-09062018-W","ALKALINITY, TOTAL (AS CaCO3)",2018-09-06 13:29:00,"ALK","T",70.8,"mg/l",1,"mg/l",2,"","A",""
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-09062018-W","Aluminum",2018-09-06 13:29:00,"7429-90-5","T",1040,"ug/l",23,"ug/l",100,"","A",""
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-09062018-W","Arsenic",2018-09-06 13:29:00,"7440-38-2","T",0.99,"ug/l",0.39,"ug/l",1,"J","J","estimated value due to lab error"
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-09062018-W","Cadmium",2018-09-06 13:29:00,"7440-43-9","T",0.068,"ug/l",0.064,"ug/l",1,"J","J","estimated value due to lab error"
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-09062018-W","Calcium",2018-09-06 13:29:00,"7440-70-2","T",24800,"ug/l",110,"ug/l",1000,"","A",""
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-09062018-W","CHLORIDE (AS CL)",2018-09-06 13:29:00,"16887-00-6","T",43,"mg/l",0.2,"mg/l",2,"","A",""
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-09062018-W","Chlorophyll A",2018-09-06 13:29:00,"479-61-8","T",1.56,"ug/l",NA,"ug/l",0.075,"","A",""
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-09062018-W","Copper",2018-09-06 13:29:00,"7440-50-8","T",9.6,"ug/l",0.66,"ug/l",1,"","A",""
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-09062018-W","HARDNESS (AS CACO3)",2018-09-06 13:29:00,"HARD","T",81.7,"mg/l",NA,"mg/l",6.62,"","A",""
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-09062018-W","Iron",2018-09-06 13:29:00,"7439-89-6","T",1660,"ug/l",13,"ug/l",100,"","A",""
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-09062018-W","Lead",2018-09-06 13:29:00,"7439-92-1","T",1.6,"ug/l",0.067,"ug/l",1,"","A",""
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-09062018-W","Magnesium",2018-09-06 13:29:00,"7439-95-4","T",4820,"ug/l",29,"ug/l",1000,"","A",""
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-09062018-W","Nickel",2018-09-06 13:29:00,"7440-02-0","T",1.9,"ug/l",0.26,"ug/l",1,"","A",""
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-09062018-W","Nitrate+Nitrite as Nitrogen",2018-09-06 13:29:00,"NO3NO2N","T",0.214,"mg/l",7e-04,"mg/l",0.002,"","A",""
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-09062018-W","Nitrogen",2018-09-06 13:29:00,"KN","T",0.93,"mg/l",NA,"mg/l",0.1,"","A",""
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-09062018-W","Nitrogen, ammonia (As N)",2018-09-06 13:29:00,"7664-41-7","T",0.0318,"mg/l",8e-04,"mg/l",0.005,"","A",""
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-09062018-W","NITROGEN, KJELDAHL, TOTAL",2018-09-06 13:29:00,"KN","T",0.71,"mg/l",0.08,"mg/l",0.1,"","A",""
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-09062018-W","NITROGEN, NITRATE (AS N)",2018-09-06 13:29:00,"14797-55-8","T",0.214,"mg/l",NA,"mg/l",0.01,"","A",""
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-09062018-W","NITROGEN, NITRITE",2018-09-06 13:29:00,"14797-65-0","T",NA,"mg/l",0.007,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected"
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-09062018-W","PHOSPHORUS, TOTAL (AS P)",2018-09-06 13:29:00,"7723-14-0","T",0.0664,"mg/l",0.002,"mg/l",0.005,"","A",""
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-09062018-W","Silver",2018-09-06 13:29:00,"7440-22-4","T",NA,"ug/l",0.039,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-09062018-W","TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",2018-09-06 13:29:00,"TDS","T",174,"mg/l",4,"mg/l",10,"","A",""
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-09062018-W","TURBIDITY",2018-09-06 13:29:00,"TURB","T",3.67,"ntu",0.06,"ntu",0.1,"","J","estimated value due to Equipment Blank error"
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-09062018-W","Zinc",2018-09-06 13:29:00,"7440-66-6","T",8.9,"ug/l",2.5,"ug/l",5,"","A",""
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-10022018-W","ALKALINITY, TOTAL (AS CaCO3)",2018-10-02 13:39:00,"ALK","T",43.6,"mg/l",1,"mg/l",2,"","A",""
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-10022018-W","Aluminum",2018-10-02 13:39:00,"7429-90-5","T",130,"ug/l",2.3,"ug/l",10,"","A",""
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-10022018-W","Arsenic",2018-10-02 13:39:00,"7440-38-2","T",0.56,"ug/l",0.39,"ug/l",1,"J","J","estimated value due to lab error"
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-10022018-W","Cadmium",2018-10-02 13:39:00,"7440-43-9","T",NA,"ug/l",0.064,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-10022018-W","Calcium",2018-10-02 13:39:00,"7440-70-2","T",15400,"ug/l",110,"ug/l",1000,"","A",""
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-10022018-W","CHLORIDE (AS CL)",2018-10-02 13:39:00,"16887-00-6","T",22.4,"mg/l",0.2,"mg/l",2,"","A",""
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-10022018-W","Chlorophyll A",2018-10-02 13:39:00,"479-61-8","T",0.675,"ug/l",NA,"ug/l",0.08,"","A",""
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-10022018-W","Copper",2018-10-02 13:39:00,"7440-50-8","T",1.8,"ug/l",0.66,"ug/l",1,"","A",""
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-10022018-W","HARDNESS (AS CACO3)",2018-10-02 13:39:00,"HARD","T",51.5,"mg/l",NA,"mg/l",6.62,"","A",""
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-10022018-W","Iron",2018-10-02 13:39:00,"7439-89-6","T",395,"ug/l",13,"ug/l",100,"","A",""
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-10022018-W","Lead",2018-10-02 13:39:00,"7439-92-1","T",0.29,"ug/l",0.067,"ug/l",1,"J","J","estimated value due to lab error"
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-10022018-W","Magnesium",2018-10-02 13:39:00,"7439-95-4","T",3180,"ug/l",29,"ug/l",1000,"","A",""
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-10022018-W","Nickel",2018-10-02 13:39:00,"7440-02-0","T",0.76,"ug/l",0.26,"ug/l",1,"J","J","estimated value due to lab error"
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-10022018-W","Nitrate+Nitrite as Nitrogen",2018-10-02 13:39:00,"NO3NO2N","T",0.277,"mg/l",7e-04,"mg/l",0.002,"","A",""
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-10022018-W","Nitrogen",2018-10-02 13:39:00,"KN","T",0.73,"mg/l",NA,"mg/l",0.1,"","A",""
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-10022018-W","Nitrogen, ammonia (As N)",2018-10-02 13:39:00,"7664-41-7","T",0.0073,"mg/l",8e-04,"mg/l",0.005,"","A",""
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-10022018-W","NITROGEN, KJELDAHL, TOTAL",2018-10-02 13:39:00,"KN","T",0.45,"mg/l",0.08,"mg/l",0.1,"","A",""
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-10022018-W","NITROGEN, NITRATE (AS N)",2018-10-02 13:39:00,"14797-55-8","T",0.277,"mg/l",NA,"mg/l",0.01,"","A",""
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-10022018-W","NITROGEN, NITRITE",2018-10-02 13:39:00,"14797-65-0","T",NA,"mg/l",0.007,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected"
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-10022018-W","PHOSPHORUS, TOTAL (AS P)",2018-10-02 13:39:00,"7723-14-0","T",0.0375,"mg/l",0.002,"mg/l",0.005,"","A",""
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-10022018-W","Silver",2018-10-02 13:39:00,"7440-22-4","T",NA,"ug/l",0.039,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-10022018-W","TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",2018-10-02 13:39:00,"TDS","T",115,"mg/l",4,"mg/l",10,"","A",""
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-10022018-W","TURBIDITY",2018-10-02 13:39:00,"TURB","T",2.85,"ntu",0.06,"ntu",0.1,"","A",""
"Wallkill RAS 2018","13-GUNK-0.4","13-GUNK-0.4-10022018-W","Zinc",2018-10-02 13:39:00,"7440-66-6","T",NA,"ug/l",2.5,"ug/l",5,"U","U","Analyte was analyzed for but not detected"
"Wallkill RAS 2018","13-GUNK-37.7","13-GUNK-37.7-07112018-W","ALKALINITY, TOTAL (AS CaCO3)",2018-07-11 12:00:00,"ALK","T",181,"mg/l",1,"mg/l",2,"","A",""
"Wallkill RAS 2018","13-GUNK-37.7","13-GUNK-37.7-07112018-W","Aluminum",2018-07-11 12:00:00,"7429-90-5","T",419,"ug/l",11.5,"ug/l",50,"","A",""
"Wallkill RAS 2018","13-GUNK-37.7","13-GUNK-37.7-07112018-W","Arsenic",2018-07-11 12:00:00,"7440-38-2","T",7.3,"ug/l",0.39,"ug/l",1,"","A",""
"Wallkill RAS 2018","13-GUNK-37.7","13-GUNK-37.7-07112018-W","Cadmium",2018-07-11 12:00:00,"7440-43-9","T",0.093,"ug/l",0.064,"ug/l",1,"J","J","estimated value due to lab error"
"Wallkill RAS 2018","13-GUNK-37.7","13-GUNK-37.7-07112018-W","Calcium",2018-07-11 12:00:00,"7440-70-2","T",62700,"ug/l",110,"ug/l",1000,"","A",""
"Wallkill RAS 2018","13-GUNK-37.7","13-GUNK-37.7-07112018-W","CHLORIDE (AS CL)",2018-07-11 12:00:00,"16887-00-6","T",275,"mg/l",2,"mg/l",20,"","A",""
"Wallkill RAS 2018","13-GUNK-37.7","13-GUNK-37.7-07112018-W","Chlorophyll A",2018-07-11 12:00:00,"479-61-8","T",14.2,"ug/l",NA,"ug/l",0.8,"","A",""
"Wallkill RAS 2018","13-GUNK-37.7","13-GUNK-37.7-07112018-W","Copper",2018-07-11 12:00:00,"7440-50-8","T",7.8,"ug/l",0.66,"ug/l",1,"","A",""
"Wallkill RAS 2018","13-GUNK-37.7","13-GUNK-37.7-07112018-W","HARDNESS (AS CACO3)",2018-07-11 12:00:00,"HARD","T",197,"mg/l",NA,"mg/l",6.62,"","A",""
"Wallkill RAS 2018","13-GUNK-37.7","13-GUNK-37.7-07112018-W","Iron",2018-07-11 12:00:00,"7439-89-6","T",6520,"ug/l",13,"ug/l",100,"","A",""
"Wallkill RAS 2018","13-GUNK-37.7","13-GUNK-37.7-07112018-W","Lead",2018-07-11 12:00:00,"7439-92-1","T",2.2,"ug/l",0.067,"ug/l",1,"","A",""
"Wallkill RAS 2018","13-GUNK-37.7","13-GUNK-37.7-07112018-W","Magnesium",2018-07-11 12:00:00,"7439-95-4","T",9940,"ug/l",29,"ug/l",1000,"","A",""
"Wallkill RAS 2018","13-GUNK-37.7","13-GUNK-37.7-07112018-W","Nickel",2018-07-11 12:00:00,"7440-02-0","T",3,"ug/l",0.26,"ug/l",1,"","A",""
"Wallkill RAS 2018","13-GUNK-37.7","13-GUNK-37.7-07112018-W","Nitrate+Nitrite as Nitrogen",2018-07-11 12:00:00,"NO3NO2N","T",0.0164,"mg/l",7e-04,"mg/l",0.002,"","A",""
"Wallkill RAS 2018","13-GUNK-37.7","13-GUNK-37.7-07112018-W","Nitrogen",2018-07-11 12:00:00,"KN","T",7.47,"mg/l",NA,"mg/l",0.2,"","A",""
"Wallkill RAS 2018","13-GUNK-37.7","13-GUNK-37.7-07112018-W","Nitrogen, ammonia (As N)",2018-07-11 12:00:00,"7664-41-7","T",0.0179,"mg/l",8e-04,"mg/l",0.005,"","T",""
"Wallkill RAS 2018","13-GUNK-37.7","13-GUNK-37.7-07112018-W","NITROGEN, KJELDAHL, TOTAL",2018-07-11 12:00:00,"KN","T",7.46,"mg/l",0.08,"mg/l",0.2,"","A",""
"Wallkill RAS 2018","13-GUNK-37.7","13-GUNK-37.7-07112018-W","NITROGEN, NITRATE (AS N)",2018-07-11 12:00:00,"14797-55-8","T",0.016,"mg/l",NA,"mg/l",0.01,"","A",""
"Wallkill RAS 2018","13-GUNK-37.7","13-GUNK-37.7-07112018-W","NITROGEN, NITRITE",2018-07-11 12:00:00,"14797-65-0","T",NA,"mg/l",0.007,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected"
"Wallkill RAS 2018","13-GUNK-37.7","13-GUNK-37.7-07112018-W","PHOSPHORUS, TOTAL (AS P)",2018-07-11 12:00:00,"7723-14-0","T",0.82,"mg/l",0.04,"mg/l",0.1,"","A",""
"Wallkill RAS 2018","13-GUNK-37.7","13-GUNK-37.7-07112018-W","Silver",2018-07-11 12:00:00,"7440-22-4","T",NA,"ug/l",0.039,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"Wallkill RAS 2018","13-GUNK-37.7","13-GUNK-37.7-07112018-W","TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",2018-07-11 12:00:00,"TDS","T",700,"mg/l",4,"mg/l",10,"","A",""
